index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Mumbai_1179,"POLYGON ((72.87047145145019 19.16969966673629, 72.87047145145019 19.17394213133788, 72.86597987502958 19.17394213133788, 72.86597987502958 19.16969966673629, 72.87047145145019 19.16969966673629))",19.17182089903709,72.86822566323988,,,,6902.54,,1666.711,22606.287,559.02,1.673,0.071,9128.271,1.744
Mumbai_1180,"POLYGON ((72.87047145145019 19.17394213133788, 72.87047145145019 19.178184486709696, 72.86597987502958 19.178184486709696, 72.86597987502958 19.17394213133788, 72.87047145145019 19.17394213133788))",19.176063309023785,72.86822566323988,,,,8749.124,,2590.831,35141.237,559.02,1.673,0.071,11898.975,1.744
Mumbai_1181,"POLYGON ((72.87047145145019 19.178184486709696, 72.87047145145019 19.1824267328313, 72.86597987502958 19.1824267328313, 72.86597987502958 19.178184486709696, 72.87047145145019 19.178184486709696))",19.1803056097705,72.86822566323987,,,,4942.641,,832.274,11253.367,297.874,1.059,0.0,6072.789,1.059
Mumbai_1182,"POLYGON ((72.87047145145019 19.1824267328313, 72.87047145145019 19.186668869682237, 72.86597987502958 19.186668869682237, 72.86597987502958 19.1824267328313, 72.87047145145019 19.1824267328313))",19.184547801256766,72.86822566323988,,,,4566.714,,288.316,3898.42,153.527,0.548,0.0,5008.557,0.548
Mumbai_1183,"POLYGON ((72.87047145145019 19.186668869682237, 72.87047145145019 19.19091089724208, 72.86597987502958 19.19091089724208, 72.86597987502958 19.186668869682237, 72.87047145145019 19.186668869682237))",19.188789883462153,72.86822566323988,,,,5800.383,,261.28,3527.388,157.241,0.49,0.0,6218.904,0.49
Mumbai_1184,"POLYGON ((72.87047145145019 19.19091089724208, 72.87047145145019 19.195152815490385, 72.86597987502958 19.195152815490385, 72.86597987502958 19.19091089724208, 72.87047145145019 19.19091089724208))",19.193031856366233,72.86822566323988,,,,7455.289,,958.015,12933.574,247.881,0.875,0.0,8661.185,0.875
Mumbai_1185,"POLYGON ((72.87047145145019 19.195152815490385, 72.87047145145019 19.19939462440673, 72.86597987502958 19.19939462440673, 72.86597987502958 19.195152815490385, 72.87047145145019 19.195152815490385))",19.197273719948555,72.86822566323988,,,,8099.18,,1020.446,13908.192,416.319,1.373,0.051,9535.945,1.424
Mumbai_1186,"POLYGON ((72.87047145145019 19.19939462440673, 72.87047145145019 19.203636323970663, 72.86597987502958 19.203636323970663, 72.86597987502958 19.19939462440673, 72.87047145145019 19.19939462440673))",19.201515474188696,72.8682256632399,,,,8701.343,,377.595,5146.426,416.319,1.373,0.051,9495.257,1.424
Mumbai_1187,"POLYGON ((72.87047145145019 19.203636323970663, 72.87047145145019 19.207877914161777, 72.86597987502958 19.207877914161777, 72.86597987502958 19.203636323970663, 72.87047145145019 19.203636323970663))",19.20575711906622,72.86822566323988,,,,8701.343,,532.007,7251.072,422.534,1.269,0.055,9655.884,1.324
Mumbai_1188,"POLYGON ((72.87047145145019 19.207877914161777, 72.87047145145019 19.21211939495964, 72.86597987502958 19.21211939495964, 72.86597987502958 19.207877914161777, 72.87047145145019 19.207877914161777))",19.209998654560707,72.86822566323988,,,,9556.441,,2012.339,27758.145,659.216,1.91,0.073,12227.996,1.983
Mumbai_1189,"POLYGON ((72.87047145145019 19.21211939495964, 72.87047145145019 19.216360766343826, 72.86597987502958 19.216360766343826, 72.86597987502958 19.21211939495964, 72.87047145145019 19.21211939495964))",19.21424008065173,72.86822566323988,,,,10065.133,,2219.048,30609.445,786.537,2.354,0.074,13070.718,2.428
Mumbai_1190,"POLYGON ((72.87047145145019 19.216360766343826, 72.87047145145019 19.22060202829392, 72.86597987502958 19.22060202829392, 72.86597987502958 19.216360766343826, 72.87047145145019 19.216360766343826))",19.218481397318875,72.86822566323988,,,,9425.537,,1005.324,14135.804,836.27,2.435,0.082,11267.131,2.517
Mumbai_1191,"POLYGON ((72.87047145145019 19.22060202829392, 72.87047145145019 19.224843180789513, 72.86597987502958 19.224843180789513, 72.86597987502958 19.22060202829392, 72.87047145145019 19.22060202829392))",19.222722604541715,72.86822566323988,,,,7726.459,,1369.462,19255.98,355.834,1.149,0.026,9451.755,1.175
Mumbai_1192,"POLYGON ((72.87047145145019 19.224843180789513, 72.87047145145019 19.229084223810172, 72.86597987502958 19.229084223810172, 72.86597987502958 19.224843180789513, 72.87047145145019 19.224843180789513))",19.22696370229984,72.86822566323987,,,,6018.042,,725.104,10292.365,180.179,0.664,0.0,6923.325,0.664
Mumbai_1193,"POLYGON ((72.87047145145019 19.229084223810172, 72.87047145145019 19.233325157335507, 72.86597987502958 19.233325157335507, 72.86597987502958 19.229084223810172, 72.87047145145019 19.229084223810172))",19.231204690572838,72.86822566323987,,,,4560.94,,256.202,3636.67,180.179,0.664,0.0,4997.321,0.664
Mumbai_1194,"POLYGON ((72.87047145145019 19.233325157335507, 72.87047145145019 19.237565981345103, 72.86597987502958 19.237565981345103, 72.86597987502958 19.233325157335507, 72.87047145145019 19.233325157335507))",19.235445569340307,72.86822566323988,,,,4741.998,,1233.896,17660.939,306.845,1.125,0.0,6282.739,1.125
Mumbai_1195,"POLYGON ((72.87047145145019 19.237565981345103, 72.87047145145019 19.241806695818546, 72.86597987502958 19.241806695818546, 72.86597987502958 19.237565981345103, 72.87047145145019 19.237565981345103))",19.239686338581826,72.8682256632399,,,,6940.846,,1947.337,27872.562,311.291,1.09,0.0,9199.474,1.09
Mumbai_1196,"POLYGON ((72.87047145145019 19.241806695818546, 72.87047145145019 19.24604730073545, 72.86597987502958 19.24604730073545, 72.86597987502958 19.241806695818546, 72.87047145145019 19.241806695818546))",19.243926998276997,72.86822566323988,,,,6850.096,,2306.159,32837.387,373.778,1.172,0.023,9530.033,1.195
Mumbai_1197,"POLYGON ((72.87047145145019 19.24604730073545, 72.87047145145019 19.25028779607542, 72.86597987502958 19.25028779607542, 72.86597987502958 19.24604730073545, 72.87047145145019 19.24604730073545))",19.248167548405434,72.86822566323988,,,,6915.209,,996.109,14183.612,579.356,1.767,0.072,8490.674,1.839
Mumbai_1198,"POLYGON ((72.87047145145019 19.25028779607542, 72.87047145145019 19.25452818181804, 72.86597987502958 19.25452818181804, 72.86597987502958 19.25028779607542, 72.87047145145019 19.25028779607542))",19.252407988946732,72.86822566323988,,,,7229.7,,1576.436,22264.912,628.313,1.917,0.073,9434.449,1.99
Mumbai_1199,"POLYGON ((72.87047145145019 19.25452818181804, 72.87047145145019 19.25876845794293, 72.86597987502958 19.25876845794293, 72.86597987502958 19.25452818181804, 72.87047145145019 19.25452818181804))",19.256648319880483,72.86822566323988,,,,6367.242,,952.579,13453.481,232.671,0.823,0.0,7552.492,0.823
Mumbai_1200,"POLYGON ((72.87047145145019 19.25876845794293, 72.87047145145019 19.263008624429702, 72.86597987502958 19.263008624429702, 72.86597987502958 19.25876845794293, 72.87047145145019 19.25876845794293))",19.26088854118632,72.86822566323988,,,,6408.256,,308.244,4332.582,232.671,0.823,0.0,6949.171,0.823
