date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2021-09-08,45114.295,36986.057,6169.086582001779,0.0,33587.755,,,Mumbai,18.271636975703768,0.5682177443181151
2021-09-09,59547.644,39225.058,6083.64256892641,12304.572,33894.182,,,Mumbai,17.922678028177152,0.558392938054392
2021-09-10,48696.025,37951.303,5438.521476352899,3612.246,33661.045,,,Mumbai,15.814312776619571,0.4937204484936701
2021-09-11,45144.266,36273.837,5415.598930823879,1757.367,33269.866,,,Mumbai,16.090012027499938,0.49759708029779726
2021-09-12,40103.565,33750.787,4762.627204238596,100.024,32472.485,,,Mumbai,14.139132445749464,0.4388969292357642
2021-09-13,42723.133,35149.165,5757.192966791644,0.0,32309.408,,,Mumbai,17.234711375115797,0.5326365478092286
2021-09-14,49052.923,36023.5,6035.9687908668575,5080.056,32596.39,,,Mumbai,17.719036923476978,0.5532997505278556
2021-09-15,57203.577,36582.403,6192.477981744527,12465.513,32572.94,,,Mumbai,18.02675022297634,0.5675216770105849
2021-09-16,49881.326,36610.603,6236.147042217794,5053.032,32834.838,,,Mumbai,18.189649905987963,0.5728829691579175
2021-09-17,47956.56,37497.096,6167.304765426812,2331.279,33094.428,,,Mumbai,17.98162613386242,0.5667373371034279
2021-09-18,49555.029,39497.905,5700.4908220330035,2564.509,33200.232,,,Mumbai,16.985310609766273,0.5290771303730598
2021-09-19,48937.82600000001,40442.084,4613.457097790892,2440.692,33642.65,,,Mumbai,14.491072392752256,0.4401620612524639
2021-09-20,59886.335,40858.308,6075.092291579793,11016.707,33588.202,,,Mumbai,17.9490377446647,0.5613918077283194
2021-09-21,52004.128,40199.519,6365.900133682063,3416.923,33497.966,,,Mumbai,18.537854138735987,0.5818300976816555
2021-09-22,47211.123,38769.11,6406.284162062171,0.0,33451.834,,,Mumbai,18.569820817620304,0.5859151595265522
2021-09-23,49370.884000000005,38985.116,6413.376125321564,1936.302,33527.283,,,Mumbai,18.498451663631897,0.5866519588131146
2021-09-24,49904.992,39473.95,6425.096498706971,1966.878,33419.689,,,Mumbai,18.556980638802408,0.5885540464900334
2021-09-25,63893.976,38819.994,5872.330305197144,17352.105,33555.877,,,Mumbai,17.21133803743665,0.5402676820715103
2021-09-26,62645.39199999999,38680.68,5036.301332768863,17352.105,33666.754,,,Mumbai,15.055185764613885,0.4707051586798766
2021-09-27,46470.532,37935.874,6447.19849184901,37.162,33876.714,,,Mumbai,18.13053383684023,0.5852376733636593
2021-09-28,46630.599,37755.474,6724.694223712921,0.0,33728.194,,,Mumbai,18.657426583731336,0.6077168100154383
2021-09-29,48121.364,37487.143,6689.382014205197,1804.006,33410.04,,,Mumbai,18.580988186303898,0.6051741112717057
