city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score
Delhi,0.05,63,AStar_EcoRouting,53.70886113074388,1969.9758702868482,25.463460109018822,35.91754212091182,0,98,76.95028876277202,20.92105684042779,47.67919573911161,100.0,15.921056840427791,-68.42068177195009,1.340000017080456e-05,,,,,
Delhi,0.05,63,Weighted_EcoRouting,53.70886113074388,1969.9758702868482,25.463460109018822,35.91754212091182,0,98,76.95028876277202,20.92105684042779,47.67919573911161,100.0,15.921056840427791,-68.42068177195009,1.1299998732283711e-05,,,,,
Delhi,0.05,63,RandomForest_EcoRoute,55.67337555356129,1914.6007564813472,24.84242443012884,35.72975718533204,0,98,77.59820552266594,25.34399851493235,48.95526293717171,100.0,20.34399851493235,-111.36414815807169,1.2800002878066152e-05,,,,,
Delhi,0.05,63,GradientBoost_EcoRoute,55.67337555356129,1914.6007564813472,24.84242443012884,35.72975718533204,0,98,77.59820552266594,25.34399851493235,48.95526293717171,100.0,20.34399851493235,-111.36414815807169,9.300005331169814e-06,,,,,
Delhi,0.05,63,XGBoost_EcoRoute,55.67337555356129,1914.6007564813472,24.84242443012884,35.72975718533204,0,98,77.59820552266594,25.34399851493235,48.95526293717171,100.0,20.34399851493235,-111.36414815807169,8.899995009414852e-06,,,,,
Delhi,0.05,63,StaticDT_Routing,52.725832941715595,2051.7178961789864,26.072138255698718,35.46956454410309,0,96,75.99386583334525,18.70785021085752,46.4285200636939,100.0,13.707850210857519,-47.87037624338298,1.049999991664663e-05,,,,,
Delhi,0.05,63,PredictiveDT_Routing,53.70886113074388,1969.9758702868482,25.463460109018822,35.91754212091182,0,98,76.95028876277202,20.92105684042779,47.67919573911161,100.0,15.921056840427791,-68.42068177195009,1.0700001439545304e-05,,,,,
Delhi,0.05,63,SingleAgent_Routing,55.67337555356129,1914.6007564813472,24.84242443012884,35.72975718533204,0,98,77.59820552266594,25.34399851493235,48.95526293717171,100.0,20.34399851493235,-111.36414815807169,1.0899995686486363e-05,,,,,
Delhi,0.05,63,MultiAgent_NoNegotiation,54.43479884263187,1932.975384101211,25.109972745292364,35.41860443508427,0,97,77.38321311229302,22.555445532977647,48.405520562487794,100.0,17.555445532977647,-83.96848193623956,0.0003800999984377995,,,,,
Delhi,0.05,64,CARA_Full,20.776546880034815,7172.808190719156,30.980903121902873,28.235254583746283,6,48,0.0,0.0,0.0,0.0,0.0,0.0,8.994641299999785,0.47656319571922257,0.4853543468295347,0.5146456531704653,0.4377348479728598,1.0
Delhi,0.05,64,ShortestPath,20.776546880034815,7172.808190719156,30.980903121902873,28.235254583746283,6,48,0.0,0.0,0.0,0.0,0.0,0.0,1.1800002539530396e-05,,,,,
Delhi,0.05,64,CO2_Dijkstra,26.47954137612371,1387.2116390362946,14.095199454905849,18.614825941526266,0,49,80.66013195736646,27.449193212993332,54.5035875828267,100.0,22.449193212993332,-126.58000638115351,9.300005331169814e-06,,,,,
Delhi,0.05,64,AStar_EcoRouting,24.40732016986021,1472.2014878893883,14.676709613478694,18.588280475718534,0,48,79.475242488789,17.475345209142432,52.62659207922651,100.0,12.475345209142432,-28.964913563022066,9.499999578110874e-06,,,,,
Delhi,0.05,64,Weighted_EcoRouting,24.40732016986021,1472.2014878893883,14.676709613478694,18.588280475718534,0,48,79.475242488789,17.475345209142432,52.62659207922651,100.0,12.475345209142432,-28.964913563022066,1.049999991664663e-05,,,,,
Delhi,0.05,64,RandomForest_EcoRoute,26.47954137612371,1387.2116390362946,14.095199454905849,18.614825941526266,0,49,80.66013195736646,27.449193212993332,54.5035875828267,100.0,22.449193212993332,-126.58000638115351,8.499999239575118e-06,,,,,
Delhi,0.05,64,GradientBoost_EcoRoute,26.47954137612371,1387.2116390362946,14.095199454905849,18.614825941526266,0,49,80.66013195736646,27.449193212993332,54.5035875828267,100.0,22.449193212993332,-126.58000638115351,0.00022329999774228781,,,,,
Delhi,0.05,64,XGBoost_EcoRoute,26.47954137612371,1387.2116390362946,14.095199454905849,18.614825941526266,0,49,80.66013195736646,27.449193212993332,54.5035875828267,100.0,22.449193212993332,-126.58000638115351,1.3800003216601908e-05,,,,,
Delhi,0.05,64,StaticDT_Routing,24.40732016986021,1472.2014878893883,14.676709613478694,18.588280475718534,0,48,79.475242488789,17.475345209142432,52.62659207922651,100.0,12.475345209142432,-28.964913563022066,9.2999980552122e-06,,,,,
Delhi,0.05,64,PredictiveDT_Routing,25.133312640319712,1429.829726500285,14.360146184340932,18.400495540138753,0,48,80.06597014053254,20.96963362314805,53.64839389014261,100.0,15.969633623148049,-62.80616914587664,8.39999847812578e-06,,,,,
Delhi,0.05,64,SingleAgent_Routing,26.47954137612371,1387.2116390362946,14.095199454905849,18.614825941526266,0,49,80.66013195736646,27.449193212993332,54.5035875828267,100.0,22.449193212993332,-126.58000638115351,1.0099996870849282e-05,,,,,
Delhi,0.05,64,MultiAgent_NoNegotiation,24.40732016986021,1472.2014878893883,14.676709613478694,18.588280475718534,0,48,79.475242488789,17.475345209142432,52.62659207922651,100.0,12.475345209142432,-28.964913563022066,0.0005222999971010722,,,,,
Delhi,0.05,65,CARA_Full,20.108511378728856,516.2377692634585,8.885220515361747,12.70139990089197,0,37,11.444098775034023,1.2925627968740738,7.660824134370505,,0.0,12.689385248471128,6.953588499993202,0.8102006357347898,0.17031175912250782,0.8296882408774922,0.7965756950049893,1.0
Delhi,0.05,65,ShortestPath,19.85191293762923,582.9512907920348,9.62237363726462,13.162589816650149,0,38,0.0,0.0,0.0,,0.0,0.0,1.1000003723893315e-05,,,,,
Delhi,0.05,65,CO2_Dijkstra,21.092004173744144,497.7812344239354,8.491061694747277,13.01255265113974,0,38,14.610149718063392,6.246709019987315,11.757098457870152,,1.246709019987315,-1.9783912528746823,8.200004231184721e-06,,,,,
Delhi,0.05,65,AStar_EcoRouting,21.092004173744144,497.7812344239354,8.491061694747277,13.01255265113974,0,38,14.610149718063392,6.246709019987315,11.757098457870152,,1.246709019987315,-1.9783912528746823,8.900002285372466e-06,,,,,
Delhi,0.05,65,Weighted_EcoRouting,21.092004173744144,497.7812344239354,8.491061694747277,13.01255265113974,0,38,14.610149718063392,6.246709019987315,11.757098457870152,,1.246709019987315,-1.9783912528746823,9.900002623908222e-06,,,,,
Delhi,0.05,65,RandomForest_EcoRoute,21.092004173744144,497.7812344239354,8.491061694747277,13.01255265113974,0,38,14.610149718063392,6.246709019987315,11.757098457870152,,1.246709019987315,-1.9783912528746823,8.200004231184721e-06,,,,,
