city,epsilon,od_id,candidate_routes,chosen_candidate_rank,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score,generation_time_seconds,negotiation_time_seconds,total_decision_time_seconds
Delhi,0.05,47,27,26,0.7667064750149116,0.3110336377282058,0.6889663622717942,0.7418237839966552,1.0,1.964044799999101,0.0038704999969922937,1.9679152999960934
Delhi,0.05,48,28,0,0.45015482527752365,0.516112949567963,0.48388705043203695,0.4088657893120866,1.0,0.3998561999978847,0.004285000002710149,0.40414120000059484
Delhi,0.05,49,28,26,0.8898929777361226,0.20154478203095633,0.7984552179690436,0.8737693951736462,1.0,1.4029482000041753,0.004142099998716731,1.407090300002892
Delhi,0.05,50,29,0,0.4629147296995836,0.5059076055038643,0.49409239449613573,0.42244212125927444,1.0,18.739580499997828,0.008510500003467314,18.748091000001295
Delhi,0.05,51,28,0,0.5272634826672846,0.48222325748031364,0.5177767425196864,0.4886856220688595,1.0,5.9105559999952675,0.004003599999123253,5.914559599994391
Delhi,0.05,52,29,0,0.45845066837800985,0.50869156084362,0.49130843915638,0.41775534351052024,1.0,17.604333499999484,0.004259799999999814,17.608593299999484
Delhi,0.05,53,29,0,0.4609348694516603,0.49778451756690184,0.5022154824330982,0.42111210804630816,1.0,21.12493650000397,0.0037723999994341284,21.128708900003403
Delhi,0.05,54,29,28,0.9343367433532906,0.10693657956674926,0.8930634204332507,0.9257818169879507,1.0,14.284353200004261,0.005251599999610335,14.289604800003872
Delhi,0.05,55,28,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,0.4384263000029023,0.0038979999953880906,0.44232429999829037
Delhi,0.05,56,27,26,0.9581918266059837,0.06348505969299528,0.9365149403070048,0.953113021830544,1.0,5.082421400002204,0.0039843999984441325,5.086405800000648
Delhi,0.05,57,30,0,0.4839654599785111,0.484292048865524,0.515707951134476,0.44522209606926916,1.0,27.0081491000019,0.003806000000622589,27.011955100002524
Delhi,0.05,58,28,26,0.9000245185852022,0.17544700943178548,0.8245529905682145,0.8859887578306593,1.0,1.8169687999979942,0.003986900002928451,1.8209557000009227
Delhi,0.05,59,28,0,0.5119223697828792,0.46443444457979194,0.5355655554202081,0.4747676142164958,1.0,0.9612848999968264,0.00378919999639038,0.9650740999932168
Delhi,0.05,60,28,26,0.736564350181356,0.40733486670984154,0.5926651332901585,0.7039775608445686,1.0,2.974020299996482,0.002099899997119792,2.976120199993602
Delhi,0.05,61,29,0,0.45311939120968686,0.5146835029359836,0.48531649706401636,0.41194471097480817,1.0,3.7986548999979277,0.004110100002435502,3.802765000000363
Delhi,0.05,62,28,0,0.5649899833944279,0.47292351389467496,0.527076486105325,0.5271561022828538,1.0,5.614368600006856,0.006197300004714634,5.62056590001157
Delhi,0.05,63,30,0,0.46131367814150026,0.5077204140977173,0.4922795859022827,0.42069604501368285,1.0,46.45292760000302,0.0038522000031662174,46.45677980000619
Delhi,0.05,64,29,0,0.47656319571922257,0.4853543468295347,0.5146456531704653,0.4377348479728598,1.0,8.990415200001735,0.004226099998049904,8.994641299999785
Delhi,0.05,65,28,27,0.8102006357347898,0.17031175912250782,0.8296882408774922,0.7965756950049893,1.0,6.949830799996562,0.00375769999664044,6.953588499993202
Delhi,0.05,66,30,0,0.4685221192956512,0.49972757128646383,0.5002724287135362,0.4285439135927341,1.0,21.335950399996364,0.003774899996642489,21.339725299993006
Delhi,0.05,67,30,0,0.48682553403932455,0.470168715352289,0.529831284647711,0.4492120368111414,1.0,9.626198900004965,0.004611800002749078,9.630810700007714
Delhi,0.05,68,28,0,0.5612475142847286,0.46320246599920284,0.5367975340007971,0.5241913170047924,1.0,2.5973417999994126,0.006622600005357526,2.60396440000477
Delhi,0.05,69,28,0,0.6674001461186997,0.34882110464910476,0.6511788953508952,0.6394944577467713,1.0,5.730587899997772,0.0037684999988414347,5.734356399996614
Delhi,0.05,70,26,0,0.5256807425607528,0.4401716994422937,0.5598283005577063,0.4904670066053693,1.0,0.06578129999979865,0.0036525999967125244,0.06943389999651117
Delhi,0.05,71,28,0,0.4670943182594113,0.49386846453736044,0.5061315354626396,0.4275848410964224,1.0,23.220447200001217,0.0037745000008726493,23.22422170000209
Delhi,0.05,72,28,26,0.9668328908586467,0.05414014708774811,0.9458598529122519,0.9625016790916268,1.0,3.7333220000000438,0.004272499994840473,3.7375944999948842
Delhi,0.05,73,28,0,0.5060585502822117,0.48243121123017424,0.5175687887698257,0.46746405338379776,1.0,7.308289699998568,0.0037837000054423697,7.31207340000401
Delhi,0.05,74,29,0,0.48845325600666667,0.4762195684518178,0.5237804315481822,0.45035569053052127,1.0,14.801443199998175,0.004011700002592988,14.805454900000768
Delhi,0.05,75,30,0,0.4558890770117464,0.5100879806863132,0.4899120193136868,0.41508203855684134,1.0,10.023752399996738,0.004327599999669474,10.028079999996407
Delhi,0.05,76,28,26,0.9401566425528864,0.07130298006025715,0.9286970199397429,0.9344524041480659,1.0,0.3074657000033767,0.004365400003734976,0.3118311000071117
Delhi,0.05,77,28,0,0.46825030799935646,0.5043355010125813,0.4956644989874187,0.42790346791835,1.0,11.111990600002173,0.0038321999963955022,11.115822799998568
Delhi,0.05,78,29,28,0.9692075967594903,0.03667899822451995,0.9633210017754801,0.9662732769015288,1.0,0.46140269999887096,0.0036832999976468273,0.4650859999965178
Delhi,0.05,79,30,0,0.4575931129967682,0.5104257072063568,0.4895742927936432,0.4167590564202596,1.0,30.1735434000002,0.003811000002315268,30.177354400002514
Delhi,0.05,80,29,0,0.4701067758799275,0.4999770133065376,0.5000229866934625,0.43010861481540447,1.0,36.55858350000199,0.0038207000034162775,36.5624042000054
Delhi,0.05,81,27,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,5.142987200000789,0.0037937000015517697,5.146780900002341
Delhi,0.05,82,28,27,0.9525062735331176,0.04746675859368394,0.952533241406316,0.9487089328456229,1.0,6.899514500000805,0.0038965000057942234,6.903411000006599
Delhi,0.05,83,29,0,0.5300824847761768,0.4783513407499151,0.5216486592500849,0.4918143775161836,1.0,6.194597200003045,0.00425810000160709,6.198855300004652
Delhi,0.05,84,27,0,0.768968084214689,0.26528351802225936,0.7347164819777406,0.7477454027729082,1.0,0.5650262999988627,0.003767300004255958,0.5687936000031186
Delhi,0.05,85,30,0,0.5417063521392513,0.48498080504907976,0.5150191949509202,0.5029078877353249,1.0,5.452529399997729,0.00380589999986114,5.4563352999975905
Delhi,0.05,86,28,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,5.604830499993113,0.0039015000002109446,5.608731999993324
Delhi,0.05,87,30,0,0.45971454731248096,0.5030015043351916,0.49699849566480836,0.4194744269656656,1.0,33.18227420000039,0.003815199997916352,33.18608939999831
Delhi,0.05,88,29,0,0.4645242233459408,0.4936044940588001,0.5063955059412,0.42503586382123676,1.0,25.55217139999877,0.004105799998797011,25.556277199997567
Delhi,0.05,89,28,26,0.7931094002408237,0.3890341457004256,0.6109658542995744,0.7619866685847896,1.0,8.501728800001729,0.0071823000034783036,8.508911100005207
Delhi,0.05,90,30,0,0.4703264930567962,0.48219676920156734,0.5178032307984326,0.4317507515206708,1.0,16.451720199998817,0.004306499999074731,16.456026699997892
Delhi,0.05,91,28,26,0.915394275766877,0.1245592934912755,0.8754407065087245,0.9054295322875751,1.0,3.7622862000062014,0.003935000000637956,3.7662212000068394
Delhi,0.05,92,27,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,11.113037200004328,0.0037756000019726343,11.1168128000063
Delhi,0.05,93,28,0,0.49155581649316477,0.4698873006795022,0.5301126993204979,0.4539648324388046,1.0,1.8371693000008236,0.004042000000481494,1.841211300001305
Delhi,0.05,94,27,0,0.4533361095687583,0.510578819569852,0.48942118043014804,0.41248980400317015,1.0,1.6135155000010855,0.002173500004573725,1.6156890000056592
Delhi,0.05,95,28,0,0.464336211069458,0.49458807829225576,0.5054119217077442,0.4247691648060775,1.0,29.19269350000104,0.00419770000007702,29.19689120000112
Delhi,0.05,96,30,0,0.45604444266350236,0.5106756035926635,0.4893243964073365,0.4151903943760893,1.0,8.489527799996722,0.00454110000282526,8.494068899999547
