city,epsilon,od_id,candidate_routes,generation_time_seconds,negotiation_time_seconds,total_CARA_time_seconds
Delhi,0.15,76,28,0.33199579999927664,0.003949500001908746,0.3359453000011854
Delhi,0.15,77,28,11.384027699998114,0.003798699995968491,11.387826399994083
Delhi,0.15,78,29,0.48493279999820516,0.0038067999994382262,0.4887395999976434
Delhi,0.15,79,30,30.774778500002867,0.0037977999963914044,30.77857629999926
Delhi,0.15,80,29,38.912121900000784,0.004357899997557979,38.91647979999834
Delhi,0.15,81,27,5.142651399997703,0.004995099996449426,5.147646499994153
Delhi,0.15,82,28,6.54514680000284,0.004226400000334252,6.549373200003174
Delhi,0.15,83,29,5.870116800004325,0.0038260999936028384,5.873942899997928
Delhi,0.15,84,27,0.5540492000000086,0.005048300001362804,0.5590975000013714
Delhi,0.15,85,30,5.517151400003058,0.0038054999968153425,5.520956899999874
Delhi,0.15,86,28,5.513381800003117,0.004392400005599484,5.517774200008716
Delhi,0.15,87,30,31.515699600000517,0.003820600002654828,31.51952020000317
Delhi,0.15,88,29,25.226721399994858,0.0037945000003674068,25.230515899995225
Delhi,0.15,89,28,8.442737500001385,0.003828399996564258,8.44656589999795
Delhi,0.15,90,30,15.803833500001929,0.003822400001809001,15.807655900003738
Delhi,0.15,91,28,3.5795813000004273,0.005182000000786502,3.584763300001214
Delhi,0.15,92,27,10.782621599995764,0.003804100000706967,10.786425699996471
Delhi,0.15,93,28,1.6505069000049843,0.003817900003923569,1.654324800008908
Delhi,0.15,94,27,1.5879443999947398,0.003824499995971564,1.5917688999907114
Delhi,0.15,95,29,30.347802799995407,0.0038596000013058074,30.351662399996712
Delhi,0.15,96,30,8.983176699999603,0.0037966000018059276,8.98697330000141
Delhi,0.15,97,29,6.240067499995348,0.005479300001752563,6.245546799997101
Delhi,0.15,98,28,25.775106200002483,0.006645800000114832,25.781752000002598
Delhi,0.15,99,29,12.11629019999964,0.0038472999949590303,12.120137499994598
Delhi,0.2,0,29,8.16228989999945,0.002249000004667323,8.164538900004118
Delhi,0.2,1,30,33.767115199996624,0.0038115999996080063,33.77092679999623
Delhi,0.2,2,27,0.0956819999992149,0.003776300000026822,0.09945829999924172
Delhi,0.2,3,29,2.457338299995172,0.005386800003179815,2.4627250999983517
Delhi,0.2,4,29,16.225736000000325,0.0039337999987765215,16.2296697999991
Delhi,0.2,5,30,18.87469720000081,0.0038061000013840385,18.878503300002194
Delhi,0.2,6,29,3.7775007000018377,0.005049700004747137,3.782550400006585
Delhi,0.2,7,29,48.22781820000091,0.0038122000041767024,48.23163040000509
Delhi,0.2,8,30,13.435217199999897,0.004557499996735714,13.439774699996633
Delhi,0.2,9,28,6.787976699997671,0.0038666999971610494,6.791843399994832
Delhi,0.2,10,27,3.1067383000045083,0.0037709000025643036,3.1105092000070726
Delhi,0.2,11,30,7.490361700001813,0.003805599997576792,7.49416729999939
Delhi,0.2,12,28,17.32370500000252,0.0037672000034945086,17.327472200006014
Delhi,0.2,13,30,19.37879769999563,0.0037742999993497506,19.38257199999498
Delhi,0.2,14,30,22.817255900001328,0.004143800004385412,22.821399700005713
Delhi,0.2,15,25,0.25307669999892823,0.0038181000054464675,0.2568948000043747
Delhi,0.2,16,30,3.8813159999990603,0.0037894000051892363,3.8851054000042495
Delhi,0.2,17,29,3.042249800004356,0.003867899999022484,3.0461177000033786
Delhi,0.2,18,27,0.1619217000043136,0.0038294000041787513,0.16575110000849236
Delhi,0.2,19,30,29.874049499994726,0.003821300000709016,29.877870799995435
Delhi,0.2,20,30,12.11773379999795,0.0038003000008757226,12.121534099998826
Delhi,0.2,21,27,0.934404400002677,0.003806499997153878,0.9382108999998309
Delhi,0.2,22,27,0.4076234000021941,0.003861200006213039,0.41148460000840714
Delhi,0.2,23,25,0.04986519999511074,0.003967299999203533,0.053832499994314276
