city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds
Delhi,0.05,8,CARA_Full,32.53877004269709,4561.535234024505,26.815070614469775,27.03048191278496,6,57,1.9184350975399278,0.00012556634363820675,1.430580342607007,0.0,0.0,2.633474136156155,0.0
Delhi,0.05,8,CARA_without_PredictionAgent,32.53877004269709,4561.535234024505,26.815070614469775,27.03048191278496,6,57,1.9184350975399278,0.00012556634363820675,1.430580342607007,0.0,0.0,2.633474136156155,0.0
Delhi,0.05,8,CARA_without_HotspotAgent,32.53877004269709,4561.535234024505,26.815070614469775,27.03048191278496,6,57,1.9184350975399278,0.00012556634363820675,1.430580342607007,0.0,0.0,2.633474136156155,0.0
Delhi,0.05,8,CARA_without_PollutantAgent,32.53877004269709,4561.535234024505,26.815070614469775,27.03048191278496,6,57,1.9184350975399278,0.00012556634363820675,1.430580342607007,0.0,0.0,2.633474136156155,0.0
Delhi,0.05,8,CARA_without_PolicyAgent,37.685872900016975,1687.310773836176,19.415367938553015,25.746240089197254,0,68,63.719652993094925,15.818514871147588,28.631120251265212,100.0,10.818514871147588,-40.14993559274835,0.0
Delhi,0.05,8,CARA_without_NegotiationAgent,32.53877004269709,4561.535234024505,26.815070614469775,27.03048191278496,6,57,1.9184350975399278,0.00012556634363820675,1.430580342607007,0.0,0.0,2.633474136156155,0.0
Delhi,0.05,8,SingleAgent_Routing,42.97736379878073,1259.1022068993607,18.32317888999009,27.610081144697762,0,78,72.92694049501517,32.080646279777795,32.64589396642056,100.0,27.080646279777795,-191.5565753195525,0.0
Delhi,0.05,8,StaticDT_Routing,34.84708456224799,2634.178899204593,20.935678889990083,25.739095019821637,2,64,43.360211987427974,7.09417803049054,23.04261480459052,66.66666666666666,2.09417803049054,23.939739084817838,0.0
Delhi,0.05,9,CARA_Full,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,9,CARA_without_PredictionAgent,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,9,CARA_without_HotspotAgent,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,9,CARA_without_PollutantAgent,25.638033908651643,423.87384092974713,8.86194871159564,12.850114593657084,0,38,53.61592690715362,2.890702947322601,32.79454905451651,,0.0,64.23179553976667,0.0
Delhi,0.05,9,CARA_without_PolicyAgent,26.35827236523324,383.6924661392354,8.387735381565907,13.072519202180374,0,39,58.01293291527634,5.781168002147573,36.39079201711759,,0.7811680021475729,58.39664890235941,0.0
